id,sku,name,category_id,subcategory,description,brand,manufacturer,unit_of_measure,quantity_on_hand,minimum_stock,reorder_point,reorder_quantity,unit_cost,supplier_id,primary_location_id,bin_location,status_override,is_active,notes,created_at,updated_at,base_item_name,size_label,size_sort_value
243,SW-SP-20A,Single Pole Switch 20A,5,Devices,,Leviton,Leviton,EA,150,25,40,100,3.25,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Pole Switch,20A,20
244,SW-3W-20A,Three-Way Switch 20A,5,Devices,,Leviton,Leviton,EA,150,25,40,100,4.4,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Three-Way Switch,20A,20
245,SW-DP-30A,Double Pole Switch 30A,5,Devices,,Leviton,Leviton,EA,60,25,40,100,7.95,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Double Pole Switch,30A,30
246,TEK-10,#10 TEK Screw,6,Hardware,,Buildex,Buildex,EA,5000,1000,1500,3000,0.08,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",TEK Screw,#10,10
247,TEK-12,#12 TEK Screw,6,Hardware,,Buildex,Buildex,EA,5000,1000,1500,3000,0.11,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",TEK Screw,#12,12
248,TEK-14,#14 TEK Screw,6,Hardware,,Buildex,Buildex,EA,5000,1000,1500,3000,0.13,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",TEK Screw,#14,14
249,FLAT-WASHER-1-4,"1/4"" Flat Washer",6,Hardware,,Hilti,Hilti,EA,2000,300,500,1000,0.05,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Flat Washer,"1/4""",250
250,HEX-BOLT-1-4,"1/4"" Hex Bolt",6,Hardware,,Hilti,Hilti,EA,1500,250,400,800,0.22,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Hex Bolt,"1/4""",250
251,HEX-NUT-1-4,"1/4"" Hex Nut",6,Hardware,,Hilti,Hilti,EA,2000,300,500,1000,0.08,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Hex Nut,"1/4""",250
252,WEDGE-1-4-2-1-4,"1/4"" x 2-1/4"" Wedge Anchor",6,Hardware,,Hilti,Hilti,EA,600,100,150,300,0.55,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Wedge Anchor,"1/4"" x 2-1/4""",250
253,FLAT-WASHER-3-8,"3/8"" Flat Washer",6,Hardware,,Hilti,Hilti,EA,2000,300,500,1000,0.08,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Flat Washer,"3/8""",375
254,HEX-BOLT-3-8,"3/8"" Hex Bolt",6,Hardware,,Hilti,Hilti,EA,1500,250,400,800,0.35,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Hex Bolt,"3/8""",375
255,HEX-NUT-3-8,"3/8"" Hex Nut",6,Hardware,,Hilti,Hilti,EA,2000,300,500,1000,0.12,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Hex Nut,"3/8""",375
256,WEDGE-3-8-300,"3/8"" x 3"" Wedge Anchor",6,Hardware,,Hilti,Hilti,EA,600,100,150,300,0.95,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Wedge Anchor,"3/8"" x 3""",375
257,FLAT-WASHER-050,"1/2"" Flat Washer",6,Hardware,,Hilti,Hilti,EA,1200,300,500,1000,0.11,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Flat Washer,"1/2""",500
258,HEX-BOLT-050,"1/2"" Hex Bolt",6,Hardware,,Hilti,Hilti,EA,1000,250,400,800,0.48,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Hex Bolt,"1/2""",500
259,HEX-NUT-050,"1/2"" Hex Nut",6,Hardware,,Hilti,Hilti,EA,1200,300,500,1000,0.17,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Hex Nut,"1/2""",500
260,WEDGE-050-4-1-4,"1/2"" x 4-1/4"" Wedge Anchor",6,Hardware,,Hilti,Hilti,EA,600,100,150,300,1.55,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Wedge Anchor,"1/2"" x 4-1/4""",500
261,FLAT-WASHER-058,"5/8"" Flat Washer",6,Hardware,,Hilti,Hilti,EA,1200,300,500,1000,0.16,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Flat Washer,"5/8""",625
262,HEX-BOLT-058,"5/8"" Hex Bolt",6,Hardware,,Hilti,Hilti,EA,1000,250,400,800,0.72,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Hex Bolt,"5/8""",625
263,HEX-NUT-058,"5/8"" Hex Nut",6,Hardware,,Hilti,Hilti,EA,1200,300,500,1000,0.25,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Hex Nut,"5/8""",625
264,WEDGE-058-600,"5/8"" x 6"" Wedge Anchor",6,Hardware,,Hilti,Hilti,EA,600,100,150,300,3.25,5,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Wedge Anchor,"5/8"" x 6""",625
265,CVR-4SQ-1G,"4"" Square 1-Gang Raised Cover",7,Boxes,,Steel City,ABB,EA,250,30,50,100,1.85,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Square Box Cover,1-Gang,1
266,CVR-4SQ-BLANK,"4"" Square Blank Cover",7,Boxes,,Steel City,ABB,EA,250,30,50,100,1.2,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Square Box Cover,Blank,1
267,CVR-4SQ-DUP,"4"" Square Duplex Cover",7,Boxes,,Steel City,ABB,EA,250,30,50,100,1.75,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Square Box Cover,Duplex,1
268,CVR-4SQ-GFCI,"4"" Square GFCI Cover",7,Boxes,,Steel City,ABB,EA,250,30,50,100,1.95,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Square Box Cover,GFCI,1
269,BOX-FS-1G,FS Box 1-Gang,7,Boxes,,Steel City,ABB,EA,250,30,50,100,12.5,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",FS Box,1-Gang,1
270,BOX-HANDY,Handy Box,7,Boxes,,Steel City,ABB,EA,250,30,50,100,4.2,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Handy Box,Standard,1
271,BOX-WP-1G,Weatherproof Box 1-Gang,7,Boxes,,Steel City,ABB,EA,250,30,50,100,10.5,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Weatherproof Box,1-Gang,1
272,MUD-4SQ-58,"4"" Square Mud Ring 5/8""",7,Boxes,,Steel City,ABB,EA,250,30,50,100,2.4,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Mud Ring,"5/8""",625
273,MUD-4SQ-34,"4"" Square Mud Ring 3/4""",7,Boxes,,Steel City,ABB,EA,250,30,50,100,2.4,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Mud Ring,"3/4""",750
274,LB-075,"LB Conduit Body 3/4""",7,Boxes,,Steel City,ABB,EA,60,30,50,100,18.0,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Conduit Body LB,"3/4""",750
275,LB-100,"LB Conduit Body 1""",7,Boxes,,Steel City,ABB,EA,60,30,50,100,22.0,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Conduit Body LB,"1""",1000
276,MUD-4SQ-114,"4"" Square Mud Ring 1-1/4""",7,Boxes,,Steel City,ABB,EA,250,30,50,100,2.8,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Mud Ring,"1-1/4""",1250
277,LB-125,"LB Conduit Body 1-1/4""",7,Boxes,,Steel City,ABB,EA,60,30,50,100,32.0,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Conduit Body LB,"1-1/4""",1250
278,RING-4SQ-15,"4"" Square Extension Ring 1-1/2""",7,Boxes,,Steel City,ABB,EA,60,30,50,100,6.2,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Extension Ring,"1-1/2""",1500
279,MUD-4SQ-112,"4"" Square Mud Ring 1-1/2""",7,Boxes,,Steel City,ABB,EA,250,30,50,100,2.8,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Mud Ring,"1-1/2""",1500
280,RING-411-21,"4-11/16"" Extension Ring 2-1/8""",7,Boxes,,Steel City,ABB,EA,60,30,50,100,8.9,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Extension Ring,"2-1/8""",2125
281,BOX-4SQ-15,"4"" Square Box 1-1/2"" Deep",7,Boxes,,Steel City,ABB,EA,250,30,50,100,8.5,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Square Box,"4"" x 1-1/2""",4000
282,BOX-4SQ-21,"4"" Square Box 2-1/8"" Deep",7,Boxes,,Steel City,ABB,EA,250,30,50,100,9.5,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Square Box,"4"" x 2-1/8""",4000
283,BOX-411-15,"4-11/16"" Box 1-1/2"" Deep",7,Boxes,,Steel City,ABB,EA,250,30,50,100,14.5,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Square Box,"4-11/16"" x 1-1/2""",4687
284,BOX-411-21,"4-11/16"" Box 2-1/8"" Deep",7,Boxes,,Steel City,ABB,EA,250,30,50,100,16.5,4,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Square Box,"4-11/16"" x 2-1/8""",4687
285,XFR-15KVA,Transformer 15kVA,8,Transformers,,Square D,Schneider Electric,EA,3,1,2,2,650.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,15kVA,150
286,BRK-15A-1P,Breaker 15A 1P,8,Breakers,,Square D,Schneider Electric,EA,170,1,2,5,6.75,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,15A 1P,151
287,BRK-20A-1P,Breaker 20A 1P,8,Breakers,,Square D,Schneider Electric,EA,170,1,2,5,8.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,20A 1P,201
288,BRK-20A-2P,Breaker 20A 2P,8,Breakers,,Square D,Schneider Electric,EA,70,1,2,5,21.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,20A 2P,202
290,XFR-30KVA,Transformer 30kVA,8,Transformers,,Square D,Schneider Electric,EA,2,1,1,2,980.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,30kVA,300
291,BRK-30A-1P,Breaker 30A 1P,8,Breakers,,Square D,Schneider Electric,EA,80,1,2,5,11.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,30A 1P,301
292,BRK-30A-2P,Breaker 30A 2P,8,Breakers,,Square D,Schneider Electric,EA,60,1,2,5,24.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,30A 2P,302
293,BRK-40A-2P,Breaker 40A 2P,8,Breakers,,Square D,Schneider Electric,EA,40,1,2,5,29.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,40A 2P,402
294,XFR-45KVA,Transformer 45kVA,8,Transformers,,Square D,Schneider Electric,EA,2,1,1,2,1250.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,45kVA,450
295,BRK-50A-2P,Breaker 50A 2P,8,Breakers,,Square D,Schneider Electric,EA,35,1,2,5,34.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,50A 2P,502
297,BRK-60A-3P,Breaker 60A 3P,8,Breakers,,Square D,Schneider Electric,EA,18,1,2,5,78.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,60A 3P,603
298,XFR-75KVA,Transformer 75kVA,8,Transformers,,Square D,Schneider Electric,EA,1,1,1,2,2200.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,75kVA,750
300,BRK-100A-3P,Breaker 100A 3P,8,Breakers,,Square D,Schneider Electric,EA,12,1,2,5,145.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,100A 3P,1003
301,ATS-200A,Automatic Transfer Switch 200A,8,Power,,Square D,Schneider Electric,EA,1,1,1,2,3500.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Automatic Transfer Switch,200A,2000
303,PNL-225A,Panelboard 225A,8,Power,,Square D,Schneider Electric,EA,3,1,2,2,850.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Panelboard,225A,2250
304,BRK-225A-3P,Breaker 225A 3P,8,Breakers,,Square D,Schneider Electric,EA,6,1,2,5,420.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,225A 3P,2253
306,PNL-400A,Panelboard 400A,8,Power,,Square D,Schneider Electric,EA,2,1,1,2,1650.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Panelboard,400A,4000
307,BRK-400A-3P,Breaker 400A 3P,8,Breakers,,Square D,Schneider Electric,EA,3,1,2,2,925.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Breaker,400A 3P,4003
308,ACORN-12-58,"Acorn Clamp 1/2"" - 5/8""",9,Grounding,,Burndy,Burndy,EA,80,20,26,40,3.1,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Acorn Clamp,"1/2""-5/8""",1
309,ACORN-58-34,"Acorn Clamp 5/8"" - 3/4""",9,Grounding,,Burndy,Burndy,EA,60,15,20,30,3.8,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Acorn Clamp,"5/8""-3/4""",1
310,GRD-BAR-12,Ground Bar 12 Terminal,9,Grounding,,Burndy,Burndy,EA,18,4,6,10,24.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bar,12 Terminal,1
311,GRD-BAR-24,Ground Bar 24 Terminal,9,Grounding,,Burndy,Burndy,EA,8,4,6,10,42.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bar,24 Terminal,1
312,LAYIN-LUG-4-0-14,Lay-In Lug 4/0-14,9,Termination,,Burndy,Burndy,EA,16,4,6,10,8.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Lay-In Lug,4/0-14,1
317,POL-2-14,Polaris Connector #2-14,9,Termination,,Burndy,Burndy,EA,20,5,6,10,18.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Polaris Connector,#2-14,1
318,POL-250-6,Polaris Connector 250-6,9,Termination,,Burndy,Burndy,EA,10,4,6,10,36.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Polaris Connector,250-6,1
319,POL-4-0-14,Polaris Connector 4/0-14,9,Termination,,Burndy,Burndy,EA,12,4,6,10,24.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Polaris Connector,4/0-14,1
320,BOND-JMP-6,Bonding Jumper #6,9,Grounding,,Burndy,Burndy,EA,50,12,16,25,1.2,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Bonding Jumper,#6,5
321,BOND-JMP-4,Bonding Jumper #4,9,Grounding,,Burndy,Burndy,EA,40,10,13,20,1.8,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Bonding Jumper,#4,6
322,BOND-JMP-2,Bonding Jumper #2,9,Grounding,,Burndy,Burndy,EA,25,6,8,12,2.8,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Bonding Jumper,#2,7
323,GBUSH-050,"1/2"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,300,80,100,160,1.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"1/2""",500
324,GRD-ROD-12-8,"Ground Rod 1/2"" x 8'",9,Grounding,,Burndy,Burndy,EA,40,10,13,20,14.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Rod,"1/2"" x 8'",500
325,GRD-ROD-58-8,"Ground Rod 5/8"" x 8'",9,Grounding,,Burndy,Burndy,EA,60,15,20,30,18.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Rod,"5/8"" x 8'",625
326,GBUSH-075,"3/4"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,176,47,58,94,2.25,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"3/4""",750
327,GRD-ROD-34-10,"Ground Rod 3/4"" x 10'",9,Grounding,,Burndy,Burndy,EA,24,6,8,12,32.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Rod,"3/4"" x 10'",750
328,GBUSH-100,"1"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,125,33,41,66,3.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"1""",1000
329,GBUSH-125,"1-1/4"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,96,25,32,51,3.75,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"1-1/4""",1250
330,GBUSH-150,"1-1/2"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,78,21,26,42,4.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"1-1/2""",1500
331,GBUSH-200,"2"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,66,17,22,35,5.25,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"2""",2000
332,GBUSH-300,"3"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,57,15,19,30,6.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"3""",3000
333,GBUSH-400,"4"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,50,13,16,27,6.75,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"4""",4000
334,GBUSH-600,"6"" Ground Bushing",9,Grounding,,Bridgeport,Bridgeport,EA,45,12,15,24,7.5,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Ground Bushing,"6""",6000
335,CT-TEE-12000,"Cable Tray Tee 12""",1,Tray,"12"" cable tray tee",Eaton,B-Line,EA,12,4,6,12,48.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Tee,"12""",12000
336,CT-CRS-12000,"Cable Tray Cross 12""",1,Tray,"12"" cable tray cross",Eaton,B-Line,EA,12,4,6,12,48.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Cross,"12""",12000
337,CT-VIN-12000,"Cable Tray Vertical In 12""",1,Tray,"12"" cable tray vertical in",Eaton,B-Line,EA,12,4,6,12,42.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Vertical In,"12""",12000
338,CT-VOUT-12000,"Cable Tray Vertical Out 12""",1,Tray,"12"" cable tray vertical out",Eaton,B-Line,EA,12,4,6,12,42.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Vertical Out,"12""",12000
339,CT-TEE-18000,"Cable Tray Tee 18""",1,Tray,"18"" cable tray tee",Eaton,B-Line,EA,12,4,6,12,48.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Tee,"18""",18000
340,CT-CRS-18000,"Cable Tray Cross 18""",1,Tray,"18"" cable tray cross",Eaton,B-Line,EA,12,4,6,12,48.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Cross,"18""",18000
341,CT-VIN-18000,"Cable Tray Vertical In 18""",1,Tray,"18"" cable tray vertical in",Eaton,B-Line,EA,12,4,6,12,42.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Vertical In,"18""",18000
342,CT-VOUT-18000,"Cable Tray Vertical Out 18""",1,Tray,"18"" cable tray vertical out",Eaton,B-Line,EA,12,4,6,12,42.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Vertical Out,"18""",18000
343,CT-TEE-24000,"Cable Tray Tee 24""",1,Tray,"24"" cable tray tee",Eaton,B-Line,EA,12,4,6,12,48.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Tee,"24""",24000
344,CT-CRS-24000,"Cable Tray Cross 24""",1,Tray,"24"" cable tray cross",Eaton,B-Line,EA,12,4,6,12,48.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Cross,"24""",24000
345,CT-VIN-24000,"Cable Tray Vertical In 24""",1,Tray,"24"" cable tray vertical in",Eaton,B-Line,EA,12,4,6,12,42.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Vertical In,"24""",24000
346,CT-VOUT-24000,"Cable Tray Vertical Out 24""",1,Tray,"24"" cable tray vertical out",Eaton,B-Line,EA,12,4,6,12,42.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Vertical Out,"24""",24000
347,CT-TEE-36000,"Cable Tray Tee 36""",1,Tray,"36"" cable tray tee",Eaton,B-Line,EA,12,4,6,12,48.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Tee,"36""",36000
348,CT-CRS-36000,"Cable Tray Cross 36""",1,Tray,"36"" cable tray cross",Eaton,B-Line,EA,12,4,6,12,48.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Cross,"36""",36000
349,CT-VIN-36000,"Cable Tray Vertical In 36""",1,Tray,"36"" cable tray vertical in",Eaton,B-Line,EA,12,4,6,12,42.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Vertical In,"36""",36000
350,CT-VOUT-36000,"Cable Tray Vertical Out 36""",1,Tray,"36"" cable tray vertical out",Eaton,B-Line,EA,12,4,6,12,42.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Vertical Out,"36""",36000
351,CT-BOX-CONN-12000,"Cable Tray Box Connector 12""",1,Tray,"12"" cable tray box connector",Eaton,B-Line,EA,24,8,12,24,12.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Box Connector,"12""",12000
352,CT-BOX-CONN-24000,"Cable Tray Box Connector 24""",1,Tray,"24"" cable tray box connector",Eaton,B-Line,EA,24,8,12,24,12.0,2,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Box Connector,"24""",24000
353,CT-HDC-12000,"Cable Tray Hold Down Clamp 12""",6,Hardware,"12"" cable tray hold down clamp",Unistrut,Atkore,EA,36,12,18,36,7.5,5,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Hold Down Clamp,"12""",12000
354,CT-HDC-18000,"Cable Tray Hold Down Clamp 18""",6,Hardware,"18"" cable tray hold down clamp",Unistrut,Atkore,EA,36,12,18,36,7.5,5,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Hold Down Clamp,"18""",18000
355,CT-HDC-24000,"Cable Tray Hold Down Clamp 24""",6,Hardware,"24"" cable tray hold down clamp",Unistrut,Atkore,EA,36,12,18,36,7.5,5,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Hold Down Clamp,"24""",24000
356,CT-HDC-36000,"Cable Tray Hold Down Clamp 36""",6,Hardware,"36"" cable tray hold down clamp",Unistrut,Atkore,EA,36,12,18,36,7.5,5,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Cable Tray Hold Down Clamp,"36""",36000
357,SPRING-NUT-1-4,"Spring Nut 1/4""",6,Hardware,"1/4"" spring nut for strut channel",Unistrut,Atkore,EA,200,60,100,200,1.1,5,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Spring Nut,"1/4""",250
358,SPRING-NUT-3-8,"Spring Nut 3/8""",6,Hardware,"3/8"" spring nut for strut channel",Unistrut,Atkore,EA,200,60,100,200,1.1,5,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Spring Nut,"3/8""",375
359,SPRING-NUT-1-2,"Spring Nut 1/2""",6,Hardware,"1/2"" spring nut for strut channel",Unistrut,Atkore,EA,200,60,100,200,1.1,5,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Spring Nut,"1/2""",500
363,MFC-500,"1/2"" Metal Flexible Conduit",2,Flexible,"1/2"" metal flexible conduit",ABB,T&B,FT,400,120,180,300,1.35,1,1,,,1,,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Metal Flexible Conduit,"1/2""",500
